Date,Open,High,Low,Close,Adj Close,Volume
2017-11-06,0.217911,0.221791,0.195389,0.197339,0.197339,674628000
2017-11-13,0.197472,0.271790,0.197456,0.231016,0.231016,2117978976
2017-11-20,0.231336,0.255700,0.227200,0.248818,0.248818,1397653000
2017-11-27,0.248305,0.301084,0.229586,0.252558,0.252558,2165514976
2017-12-04,0.252919,0.278673,0.221340,0.237333,0.237333,1892607040
2017-12-11,0.236574,0.892267,0.235804,0.728366,0.728366,16162781056
2017-12-18,0.728036,1.379180,0.689323,1.043950,1.043950,14323169152
2017-12-25,1.045610,2.854530,1.003560,2.300570,2.300570,27618630464
2018-01-01,2.296020,3.841940,2.148970,3.377810,3.377810,31265990400
2018-01-08,3.363570,3.363570,1.615270,1.861190,1.861190,25578899840
2018-01-15,1.856250,1.900810,0.897797,1.380040,1.380040,32772700288
2018-01-22,1.391610,1.438120,1.135000,1.399600,1.399600,12513129152
2018-01-29,1.399210,1.405250,0.635185,0.815703,0.815703,11592449920
2018-02-05,0.825943,1.300590,0.588360,1.004160,1.004160,14655665088
2018-02-12,1.006500,1.217590,1.006500,1.120460,1.120460,8192239168
2018-02-19,1.123150,1.174480,0.898286,0.943487,0.943487,4870805024
2018-02-26,0.943704,1.026310,0.890630,1.005540,1.005540,2925227936
2018-03-05,1.014290,1.080210,0.751485,0.831122,0.831122,5755939040
2018-03-12,0.832127,0.838328,0.548815,0.658777,0.658777,3748374048
2018-03-19,0.672126,0.749080,0.625258,0.641875,0.641875,3894828000
2018-03-26,0.642683,0.644121,0.466223,0.485081,0.485081,2524030000
2018-04-02,0.486067,0.563117,0.465615,0.500398,0.500398,2179373968
2018-04-09,0.501201,0.693112,0.482573,0.682534,0.682534,4595792064
2018-04-16,0.682296,0.938354,0.638610,0.869995,0.869995,7331164928
2018-04-23,0.866578,0.965610,0.771787,0.872778,0.872778,7248941120
2018-04-30,0.871404,0.927695,0.797826,0.871424,0.871424,4792294976
2018-05-07,0.871214,0.871236,0.639771,0.745748,0.745748,4199056960
2018-05-14,0.744701,0.756983,0.653390,0.700244,0.700244,2673680032
2018-05-21,0.700441,0.703051,0.586997,0.607881,0.607881,2098228976
2018-05-28,0.608368,0.673594,0.551635,0.671205,0.671205,2218678016
2018-06-04,0.692466,0.703623,0.561237,0.588126,0.588126,2353425040
2018-06-11,0.586198,0.604066,0.517036,0.528216,0.528216,1996175984
2018-06-18,0.528820,0.558059,0.450048,0.477380,0.477380,1897035008
2018-06-25,0.477106,0.491110,0.427302,0.461358,0.461358,1769870960
2018-07-02,0.461606,0.515696,0.453839,0.477749,0.477749,2026599008
2018-07-09,0.477291,0.480774,0.428033,0.445894,0.445894,1269936016
2018-07-16,0.446413,0.519560,0.436483,0.449311,0.449311,1913562032
2018-07-23,0.449121,0.466983,0.438565,0.453306,0.453306,1522990000
2018-07-30,0.453469,0.459134,0.426481,0.433638,0.433638,1655975000
2018-08-06,0.433886,0.435794,0.291582,0.297870,0.297870,1885669000
2018-08-13,0.297572,0.373619,0.253983,0.343978,0.343978,2341374000
2018-08-20,0.344451,0.351689,0.316613,0.323776,0.323776,1644954000
2018-08-27,0.323643,0.356798,0.323066,0.342523,0.342523,1813980000
2018-09-03,0.343137,0.343684,0.273789,0.278680,0.278680,1668977000
2018-09-10,0.280237,0.284941,0.255756,0.281166,0.281166,1686935000
2018-09-17,0.281545,0.769380,0.268184,0.570689,0.570689,10184564000
2018-09-24,0.570614,0.618702,0.441519,0.581572,0.581572,8402098000
2018-10-01,0.583511,0.602337,0.469887,0.482039,0.482039,5377797000
2018-10-08,0.484018,0.496593,0.378914,0.403286,0.403286,3644332000
2018-10-15,0.401654,0.478521,0.396701,0.456694,0.456694,3493315000
2018-10-22,0.456089,0.471596,0.439644,0.462406,0.462406,1989560000
