Date,Open,High,Low,Close,Adj Close,Volume
2017-11-06,1.010870,1.105910,0.967601,1.012470,1.012470,3326922016
2017-11-13,1.004480,1.029290,0.975103,1.002440,1.002440,4010979008
2017-11-20,1.001380,1.017420,0.988004,1.008680,1.008680,4445006944
2017-11-27,1.006750,1.048450,0.955618,1.000660,1.000660,6671386048
2017-12-04,1.002450,1.076950,0.971536,1.017750,1.017750,9677196032
2017-12-11,1.012720,1.088000,0.995525,1.009240,1.009240,13885529728
2017-12-18,1.010520,1.069220,0.963089,1.023030,1.023030,22102880000
2017-12-25,1.026480,1.034780,0.992842,1.012260,1.012260,14281680000
2018-01-01,1.012550,1.023280,0.985915,1.001570,1.001570,18047860224
2018-01-08,1.005140,1.042360,0.990198,1.016120,1.016120,22001410048
2018-01-15,1.015390,1.069890,0.991443,0.999861,0.999861,27123029760
2018-01-22,1.004000,1.030700,0.981275,0.988790,0.988790,19149920000
2018-01-29,0.988440,1.020230,0.925144,1.010130,1.010130,21081659904
2018-02-05,0.995794,1.048180,0.944777,0.999251,0.999251,22791649664
2018-02-12,1.000210,1.019210,0.990812,1.005190,1.005190,19564949760
2018-02-19,1.001330,1.014000,0.988699,1.000340,1.000340,19238950272
2018-02-26,0.997664,1.009520,0.989677,0.997612,0.997612,16022680064
2018-03-05,0.997521,1.024120,0.981378,1.003840,1.003840,18138840320
2018-03-12,1.000180,1.020330,0.979781,1.003080,1.003080,14656580096
2018-03-19,0.982194,1.020820,0.982194,0.999686,0.999686,14962669952
2018-03-26,0.996600,1.013080,0.979633,0.999810,0.999810,14771799808
2018-04-02,1.003330,1.014520,0.986520,0.996809,0.996809,10366449920
2018-04-09,0.997541,1.020590,0.986025,0.998602,0.998602,15648009984
2018-04-16,0.998884,1.011150,0.983284,0.996196,0.996196,18735650048
2018-04-23,0.995130,1.017050,0.986074,0.998016,0.998016,31735660032
2018-04-30,0.997553,1.012830,0.992204,0.997202,0.997202,28061889792
2018-05-07,0.995351,1.019340,0.982996,1.003250,1.003250,26574050048
2018-05-14,1.001970,1.013430,0.989507,0.999117,0.999117,21632610048
2018-05-21,0.999592,1.014000,0.982905,0.999182,0.999182,17441000192
2018-05-28,1.000570,1.010730,0.985790,1.000100,1.000100,19098979840
2018-06-04,0.997714,1.015320,0.989031,0.998215,0.998215,18728739584
2018-06-11,1.005300,1.025770,0.987984,1.005480,1.005480,17498960256
2018-06-18,1.003390,1.026370,0.971736,1.005100,1.005100,18761469952
2018-06-25,1.004870,1.011700,0.981484,0.998821,0.998821,19043520000
2018-07-02,0.999402,1.011240,0.989028,1.004250,1.004250,18555919744
2018-07-09,1.004600,1.014180,0.994467,0.998352,0.998352,16081959936
2018-07-16,0.998966,1.010620,0.979782,0.999843,0.999843,21202729984
2018-07-23,1.000830,1.004390,0.985008,0.998919,0.998919,21430890240
2018-07-30,0.999317,1.007550,0.993336,0.999347,0.999347,20737120000
