channel,title,published_at,duration,view_count,like_count,comment_count
Tips Official,"Is This Love Lyrical - Kismat Konnection | Shahid Kapoor, Vidya Balan | Mohit C, Shreya G | Pritam",2019-07-18T11:30:24Z,PT5M50S,13993403,112007,1692
Tips Official,"Rang Jo Lagyo Lyrical | Ramaiya Vastavaiya | Girish Kumar, Shruti Haasan |Atif Aslam, Shreya Ghoshal",2019-01-30T06:09:12Z,PT5M21S,13872562,166388,1414
Tips Official,"Jab Se Tumhein Lyrical - Dahek | Udit Narayan, Anuradha Paudwal | Akshaye Khanna, Sonali Bendre",2019-12-17T08:06:38Z,PT5M28S,13767163,58886,1178
Tips Official,"Hum Khush Hue Lyrical |Akshay Kumar, Karisma Kapoor, Juhi C, Amitabh B | Mohd Aziz., Kumar S, Alka Y",2021-11-11T10:30:06Z,PT5M44S,13441628,34058,343
Tips Official,Bollywood Wala Dance(Official Video)| Waluscha De Sousa | Mamta Sharma |Piyush-Shazia |Vishal Mishra,2021-12-18T06:30:10Z,PT2M58S,13346457,115624,5294
Tips Official,Bairiyaa Lyrical - Ramaiya Vastavaiya | Girish Kumar & Shruti Haasan | Atif Aslam & Shreya Ghoshal,2018-07-19T06:30:16Z,PT4M31S,12882559,166370,1773
Tips Official,Hai Rama Lyrical - Rangeela | Jackie Shroff & Urmila Matondkar | Swarnalata & Hariharan | Aamir Khan,2019-02-01T06:07:39Z,PT6M41S,12716403,127055,1958
Tips Official,"Socho Na Zara Yeh Socho Na - Lyrical | Chhote Sarkar | Udit Narayan, Alka Yagnik | 90's Hits",2023-02-20T04:30:03Z,PT5M13S,12714472,30860,432
Tips Official,"O Sahiba Song Video- Dil Hai Tumhaara | Preity Zinta, Arjun, Mahima, Jimmy |Sonu Nigam, Kavita",2018-10-14T11:20:55Z,PT2M44S,12688468,69565,1452
Tips Official,Chunnari Chunnari | Salman Khan & Sushmita Sen | Anu Malik | Biwi No 1 | 90's Blockbuster Hindi Song,2010-11-02T07:56:59Z,PT5M25S,12590681,43088,1493
Tips Official,"Dheere Dheere Pyar Ko Lyrical- Phool Aur Kaante | Ajay Devgn & Madhoo | Alka Yagnik, Kumar Sanu",2018-11-22T14:30:18Z,PT5M49S,12571576,106398,2380
Tips Official,Hero No.1 Full Audio Songs | Govinda | Karisma Kapoor | 90's Blockbuster Hindi Songs,2014-07-14T05:30:01Z,PT36M47S,12547905,35650,1769
Tips Official,"Full Song: Honthon Pe Bas | Mika Singh | Shefali Jariwala | Yeh Dillagi | Sameer A, Dilip - Sameer S",2020-11-01T05:30:00Z,PT3M34S,12537251,172561,16298
Tips Official,Zindagi Maut Na Ban Jaye | Sonu Nigam | Roop Kumar R | Aamir Khan | Sarfarosh | Patriotic Hindi Song,2021-01-25T12:30:01Z,PT6M16S,12541662,101842,1978
Tips Official,"Mere Khwabon Mein Tu - Lyrical | Gupt Movie | Bobby Deol, Kajol, Manisha K | Alka Yagnik, Kumar Sanu",2021-08-09T06:30:00Z,PT4M55S,12513642,35830,581
Tips Official,Bambai Se Gai Poona - Video Song | Hum Hain Rahi Pyaar Ke | Juhi Chawla | Alka Yagnik,2011-06-21T05:30:01Z,PT3M48S,12354052,55398,1262
Tips Official,"Hip Hop Pammi Lyrical - Ramaiya Vastavaiya | Girish Kumar, Shruti Haasan | Mika Singh, Monali Thakur",2020-01-30T04:30:02Z,PT3M38S,12184005,89693,953
Tips Official,"Kali Nagin Ke Jaisi Lyrical - Mann | Udit Narayan, Kavita Krishnamurthy | Aamir Khan, Rani Mukherjee",2020-03-14T03:30:03Z,PT4M39S,12165712,75295,875
Tips Official,"Tu Mujhe Kabool Lyrical- Khuda Gawah |Amitabh, Sridevi | Kavita Krishnamurthy & Mohammad Aziz",2018-09-03T07:30:38Z,PT8M37S,12131454,79029,1876
Tips Official,"Dekha Tujhe Toh Lyrical - Koyla | Kumar Sanu, Alka Yagnik | Shahrukh & Madhuri",2019-05-15T05:19:43Z,PT7M55S,12048811,48954,889
Tips Official,Teri Jhanjhar Kisne Banayi feat. John Abraham - Video Song | Hans Raj Hans,2010-05-13T13:51:51Z,PT3M23S,11789906,66227,1647
Tips Official,"Hum Hi Hum The | Akansha Ranjan Kapoor, Aashim Gulati | Bandish Vaz | Shameer Tandon | Tips Official",2022-05-30T06:30:13Z,PT3M22S,11721371,71682,1404
Tips Official,"Race 2 Mashup - Race 2 | Saif Ali Khan, Deepika, Jacqueline, Ameesha, John & Anil Kapoor | Pritam",2013-01-17T10:33:50Z,PT3M6S,11680626,55074,1241
Tips Official,"Moh (ਮੋਹ) - Official Trailer | Sargun Mehta, Gitaj B | B Praak | Jaani | Jagdeep Sidhu | 16 Sep 22",2022-08-17T12:46:52Z,PT3M17S,11675354,220245,11367
Tips Official,Karisma Kapoor Hits - Audio Jukebox | Full Songs Non Stop,2014-06-02T06:10:04Z,PT59M48S,11626017,40270,1781
Tips Official,Do Dil | Saheal Khan | Amyra Dastur | Shameer Tandon | New Song 2021 | Tips Original,2021-11-28T06:30:57Z,PT4M21S,11519080,118328,1005
Tips Official,Ruk Ruk Official Song Video - Helicopter Eela | Kajol | Palomi Ghosh | Raghav Sachar | Anu Malik,2018-09-25T05:55:40Z,PT3M21S,11505880,91985,3706
Tips Official,"Yeh Dil Deewana - Cover Video Song | Gurnazar | DJ GK | Pardes | Nadeem Shravan, Anand Bakshi",2017-02-14T06:30:14Z,PT2M24S,11423718,183175,2545
Tips Official,Bye Bye Miss Good Night - Video Song | Saajan Chale Sasural | Govinda & Tabu,2010-11-16T12:32:40Z,PT4M42S,11207258,50070,1099
Tips Official,"Kam Se Kam Itna Lyrical - Dil Tera Aashiq | Salman Khan, Madhuri Dixit | Alka Yagnik, Mukul Agarwal",2019-10-22T05:30:00Z,PT5M55S,11082607,34590,492
Tips Official,"Kaun Main Haan Tum - Ajnabee | Akshay Kumar, Kareena, Bipasha & Bobby | Udit Narayan & Alka Yagnik",2010-10-20T12:06:49Z,PT4M55S,10810278,53421,934
Tips Official,"Jadoo Ki Jhappi - Ramaiya Vastavaiya | Jacqueline, Prabhudheva & Girish Kumar | Mika & Neha Kakkar",2013-06-27T06:30:17Z,PT2M1S,10708760,27432,939
Tips Official,"Musafir | Prerna V Arora | Shivin, Shrasti | Ankit Tiwari | Aishwarya Rajinikanth | Kunaal Vermaa",2022-03-22T07:31:24Z,PT4M6S,10650041,128200,1584
Tips Official,"Kala Joda - Bhangra Paa Le | Sunny,Rukshar | Akashdeep,Shloke,Raftaar,Shalmali,Romy,Manisha | Jam8",2019-12-11T07:30:20Z,PT2M54S,10648251,27863,782
Tips Official,"Chaaha Hai Tujhko Lyrical - Mann | Aamir Khan, Manisha Koirala | Udit Narayan, Anuradha Paudwal",2019-08-16T10:59:10Z,PT4M58S,10484550,116733,2972
Tips Official,"Dil Ka Kya Kasoor - Full Songs Jukebox | Divya Bharti, Prithvi, Nadeem Shravan",2014-04-28T05:31:24Z,PT47M10S,10438461,36374,2000
Tips Official,Powerful HANUMAN CHALISA from HanuMan | Prasanth Varma | 12 Jan 2024 | Primeshow Entertainment,2023-04-06T11:34:02Z,PT4M13S,10454094,378893,14640
Tips Official,"Nahin Yeh Ho Nahin Sakta -Lyrical | Bobby Deol, Twinkle Khanna | Kumar Sanu, Sadhana Sargam| Barsaat",2021-10-07T08:30:02Z,PT6M22S,10422285,69456,1346
Tips Official,"O Saathi - Video Song | Shab | Raveena Tandon, Arpita, Ashish Bisht | Arijit Singh, Mithoon",2017-05-22T06:30:13Z,PT2M8S,10333463,31428,846
Tips Official,Bajre Da Sitta - Official Trailer | Ammy Virk | Tania | Jass Grewal | Movie Releasing 15 July 2022,2022-06-27T12:30:11Z,PT3M24S,10283129,119695,4287
Tips Official,Ae Deewane Dil - Tarazu | Akshay Kumar & Sonali Bendre | Alka Yagnik & Kumar Sanu,2010-11-16T12:40:02Z,PT3M43S,10271775,49391,814
Tips Official,"Meri Zindagi Mein Lyrical - Ajnabee | Kareena Kapoor, Bobby Deol | Kumar Sanu, Sunidhi Chauhan",2019-06-30T06:28:46Z,PT7M18S,10186507,69543,1157
Tips Official,Hai Meri Sanson Main Mere Piya - Sainik | Akshay Kumar & Ashwini Bhave | Suhasini,2011-08-23T08:45:22Z,PT5M22S,10171550,30962,520
Tips Official,"Heeriye Lyrical - Happy Hardy And Heer | Himesh Reshammiya, Arijit Singh, Shreya Ghoshal, Sonia Mann",2019-07-26T07:30:00Z,PT4M50S,10136292,135363,1863
Tips Official,Phool Jaisi Muskan Teri (Lyrical) Kumar Sanu | Sadhana Sargam | Taqdeerwala | 90's Hindi Songs,2021-05-08T11:30:05Z,PT5M34S,10058613,49352,714
Tips Official,"Akela Hai Mr Khiladi - Lyrical | Akshay Kumar, Juhi Chawla | Udit N, Anuradha P | Mr. & Mrs. Khiladi",2021-09-30T09:30:15Z,PT5M51S,9981161,65794,789
Tips Official,Dil Ne Dil Se Iqrar Kiya - Haqeeqat | Ajay Devgn & Tabu | Hariharan & Alka Yagnik,2010-11-04T11:46:37Z,PT5M2S,9956612,30122,1161
Tips Official,"Yeh Bandhan Toh Lyrical - Karan Arjun | ShahRukh Khan, Salman Khan, Raakhee | Rajesh Roshan",2019-05-24T05:30:00Z,PT6M,9757897,76446,1547
Tips Official,"Peg Sheg Song Video - Bhangra Paa Le | Sunny, Rukshar | Jonita Gandhi, Akasa,Shashwat Singh, A bazz",2019-12-18T07:01:05Z,PT2M31S,9725838,37856,616
Tips Official,Bairiyaa - Video Song | Ramaiya Vastavaiya | Girish Kumar & Shruti Haasan | Aatif & Shreya,2013-06-05T06:30:51Z,PT2M2S,9713184,54963,1033
Tips Official,Thoda Thoda - Video Song | Jayantabhai Ki Luv Story I Vivek Oberoi & Neha Sharma,2013-02-17T10:20:50Z,PT3M33S,9712220,54151,913
Tips Official,"Meri Zindagi Mein | FT. Anushka Ranjan, Aditya Seal | Amit Mishra | Shameer Tandon, Sameer Anjaan",2021-11-12T06:30:09Z,PT3M46S,9674979,50556,324
Tips Official,"Maine Jisko Chaha Lyrical - Fida | Kareena Kapoor Khan, Fardeen Khan | Alisha Chinai, Sonu Nigam",2019-03-08T05:30:01Z,PT6M42S,9591774,34698,986
Tips Official,Paagla Film Version | Qismat 2 | Ammy Virk | Sargun Mehta | B Praak | Asees Kaur | Tips Official,2022-01-12T05:30:00Z,PT4M35S,9472780,113350,1131
Tips Official,Soldier Soldier | Kumar Sanu | Alka Yagnik | Bobby Deol | Preity Zinta | Anu Malik | 90s Hindi Song,2019-03-09T10:02:13Z,PT3M15S,9433286,43899,1053
Tips Official,Maine Koi Jadoo Nahin Kiya Full Video - Mujhe Kuch Kehna Hai | Tusshar & Kareena Kapoor,2011-07-05T12:05:17Z,PT4M46S,9392826,39953,1281
Tips Official,"Dono Ke Dono - Vídeo Song | Loveshhuda | Girish, Navneet | Parichay, Neha Kakkar",2016-01-12T06:30:32Z,PT3M4S,9308744,34302,715
Tips Official,Taalon Mein Nainital - Video Song | Hogi Pyar Ki Jeet | Arshad Warsi & Mayuri Kango,2011-07-11T15:38:34Z,PT4M44S,9155444,46568,1023
Tips Official,"Veerey Di Wedding Full Video - Entertainment | Akshay Kumar, Tamannaah | Mika",2019-08-08T05:30:00Z,PT3M23S,9061945,78865,569
Tips Official,Pyaar Ki Raahein (Sad Version) - Video Song | Bewafaa | Akshay Kumar & Kareena Kapoor,2010-04-29T15:04:13Z,PT1M23S,9040486,59430,978
Tips Official,"Veerey Di Wedding - It's Entertainment | Akshay Kumar, Tamannaah, Mika - Latest Bollywood Song 2014",2014-07-12T15:49:04Z,PT2M25S,8928112,33946,630
Tips Official,"Zindagi Ko Bina Pyar - Lyrical | Haan Maine Bhi Pyaar Kiya | Kumar Sanu, Sarika Kapoor",2023-04-26T12:30:34Z,PT7M1S,8935156,35850,1149
Tips Official,Channe Ke Khet Mein Lyrical - Anjaam | Shahrukh Khan & Madhuri Dixit | Poornima,2019-08-28T06:21:42Z,PT6M22S,8717596,36989,437
Tips Official,Janam Janam Lyrical - Phata Poster Nikhla Hero | Shahid Kapoor | Atif Aslam | Padmini | Pritam,2020-05-10T06:30:05Z,PT5M,8637871,164519,2559
Tips Official,Fizool Hai - Official Video | Saheal Khan & Aditi Budhathoki | Shameer Tandon | #TheMustHaveHits,2022-03-25T06:30:04Z,PT3M49S,8603050,53211,371
Tips Official,"Palki Mein Hoke Sawaar -Lyrical | Khal Nayak | Madhuri Dixit, Sanjay Dutt | Alka Yagnik | 90's Songs",2021-09-23T09:30:05Z,PT9M15S,8602998,47480,1087
Tips Official,"Aye Dil Dil Ki Duniya Mein (Image Lyrical) Yaadein | Hrithik Roshan, Kareena Kapoor | Sneha Pant, KK",2019-09-21T06:00:03Z,PT6M49S,8552248,60854,1964
Tips Official,"Pyar De Pyar Le Official Song Video - Genius | Utkarsh, Nawaz | Himesh | Dev Negi, Ikka, Iulia",2018-08-21T05:30:39Z,PT2M49S,8278958,69539,3610
Tips Official,"Is Pyar Se Meri Taraf Na Dekho - Lyrical | Sharukh K, Urmila M | Alka Y, Kumar S | Chamatkar Movie",2021-07-21T09:30:17Z,PT5M10S,8201335,44271,635
Tips Official,"Phoolon Sa Chehra Tera - Audio Lyrical | Venkatesh, Karisma Kapoor | Udit Narayan |Anari Movie Songs",2021-10-14T09:30:14Z,PT7M1S,8001681,43326,587
Tips Official,"Tip Tip Tip Tip Barish Lyrical- Afsana Pyar Ka | Aamir Khan & Neelam | Bappi Lahiri |Asha, Amit",2018-11-27T05:55:54Z,PT9M13S,7894732,26239,1430
Tips Official,"Khushiyan Aur Gham Saheti Hai - Lyrical | Aamir K, Manisha K | Udit N, Anuradha P | Mann Movie Song",2021-09-28T09:30:01Z,PT5M22S,7854080,48660,927
Tips Official,"Dil Ka Rishta Song Video - Dil Ka Rishta | Arjun, Aishwarya & Priyanshu | Alka, Udit & Kumar Sanu",2018-11-11T09:06:23Z,PT3M6S,7780616,35053,1278
Tips Official,"Party Chale On Full Song Video - Race 3 | Salman Khan | Mika Singh, Iulia Vantur | Vicky-Hardik",2018-09-11T10:28:38Z,PT4M26S,7777355,62783,1143
Tips Official,Heer Tu Meri Official Song - Happy Hardy And Heer | Himesh Reshammiya & Sonia Mann | Anusha Mani,2019-08-07T06:00:13Z,PT4M8S,7722423,52492,2065
Tips Official,Dil Na Jaane Kyun - Video Song | Jayantabhai Ki Luv Story | Vivek Oberoi & Neha | Atif Aslam,2013-01-22T18:00:08Z,PT2M29S,7714688,58763,1276
Tips Official,"Mere Sanam - Lyrical | Gupt | Bobby Deol, Kajol | Sadhana Sargam | Udit Narayan | 90's Hindi Hits",2021-05-18T09:30:06Z,PT6M1S,7713928,32152,674
Tips Official,Tu Mohabbat Hai Song With Movie Scenes | Tere Naal Love Ho Gaya | Riteish & Genelia | Atif Aslam,2012-01-18T09:23:37Z,PT3M16S,7592407,28241,625
Tips Official,"Itna Main Chahoon | Raaz | Bipasha Basu, Dino Morea | Alka Yagnik | Udit Narayan | Romantic Songs",2022-02-11T05:45:03Z,PT2M44S,7329585,43705,623
Tips Official,"Dil Mein Basake Full Video - Jab Pyaar Kisise Hota Hai | Alka Yagnik, Kumar Sanu | Salman, Twinkle",2019-07-21T05:00:00Z,PT4M59S,7320845,44586,958
Tips Official,"Aankhon Mein Base Ho Tum Lyrical - Takkar | Sunil Shetty, Sonali Bendre | Abhijeet, Alka Yagnik",2019-10-30T08:37:50Z,PT5M33S,7305160,44477,512
Tips Official,Do Dil Mil Rahe Hain Image Lyrical - Pardes | Shahrukh Khan & Mahima | Kumar Sanu | Nadeem Shravan,2018-07-21T07:32:24Z,PT7M3S,7240892,70418,1445
Tips Official,"Galatfehmiyaan | Tanuj Virwani, Karishma Sharma | Bandish | Shameer T | Sameer A | Kavita G",2022-07-08T06:30:11Z,PT6M4S,7236797,38450,186
Tips Official,Humko Hua Hai Pyar - Video Song | Sainik | Ronit Roy & Ashwini Bhave | Alka Yagnik & Vinod Rathod,2011-08-23T07:55:52Z,PT4M39S,7216300,20056,610
Tips Official,"Urmila Re Urmila Full Video - Kunwara | Govinda & Urmila Matondkar | Sonu Nigam, Alka Yagnik",2010-02-23T11:32:49Z,PT4M19S,7154278,23283,483
Tips Official,"Bhangra Paa Le: Ho Ja Rangeela Re| Sunny,Rukshar,Sneha|Rishi,Yash, Kiranee,Shubham,Shashwat,Shloke",2019-12-31T06:30:03Z,PT2M25S,7097042,12499,0
Tips Official,"Babul Ka Ghar Chod Ke Beti Piya Ke - Lyrical | Sainik | Kumar Sanu, Alka Yagnik | Bidai Songs | 90's",2023-02-22T04:30:01Z,PT6M36S,7122454,27851,632
Tips Official,"Is Pyar Se Meri Taraf Na Dekho (Male) | Chamatkar | Shah Rukh khan, Urmila | Kumar Sanu | 90's Hits",2023-01-12T04:30:05Z,PT5M24S,6995342,42068,635
Tips Official,Ram Narayan Baaja Bajaata - Video Song | Saajan Chale Sasural | Govinda | Udit Narayan,2010-11-16T13:15:51Z,PT5M4S,6837043,34768,1123
Tips Official,"Ambarsariya Trailer - Diljit Dosanjh, Navneet, Monica, Lauren, Gul Panag | Latest Punjabi Movie 2016",2016-02-18T09:32:36Z,PT2M55S,6694050,35555,1411
Tips Official,Kahin Aag Lage Lag Jaaye | Aishwarya Rai | Taal | Asha Bhosle | Aditya N | Richa S | A R Rahman,2021-05-04T10:30:00Z,PT6M41S,6576002,33138,497
Tips Official,Ponniyin Selvan Teaser | #PS1 Hindi | Mani Ratnam | AR Rahman | Subaskaran | Madras Talkies | Lyca,2022-07-08T12:30:00Z,PT1M21S,6521230,207965,9036
Tips Official,Main Hoon No. 1 Gawaiya - Video Song | Saajan Chale Sasural | Govinda,2010-11-16T13:46:51Z,PT5M53S,6528070,31902,1441
Tips Official,"Kya Yehi Pyaar Hai Audio Songs Jukebox | Ameesha Patel, Aftab Shivdasani | Superhit Hindi Songs",2017-01-16T06:30:00Z,PT51M23S,6456403,27649,1305
Tips Official,Tumsa Koi Pyaara - Lyrical | Govinda | Karisma Kapoor | Alka Yagnik | Kumar Sanu | Khuddar Movie,2021-06-21T11:00:08Z,PT5M57S,6369723,41783,752
Tips Official,Mujhse Hui Bas Yeh Khata - Ishq Vishk | Alka Yagnik | Shahid Kapoor | Amrita Rao |Bollywood Sad Song,2009-12-08T09:12:45Z,PT1M46S,6317250,49100,1062
Tips Official,Pehle Bhi Roz - Video Song | Aaj Ka Goonda Raaj | Chiranjeevi & Meenakshi S | Abhijeet & Sadhana S,2011-08-22T16:46:29Z,PT5M46S,6303764,13914,465
Tips Official,"Jhanjharia (Female) Lyrical - Krishna | Suniel Shetty, Karisma Kapoor | Alka Yagnik",2019-08-11T05:30:00Z,PT5M4S,6283963,35801,695
Tips Official,"Dil Pe Tere Pyar Ka Paigam Likh Du - Lyrical | Shatranj | Kumar Sanu, Sadhana Sargam | 90's Hits",2023-05-03T04:30:14Z,PT5M42S,6170488,23919,404
Tips Official,Oopar Khuda Aasman Neeche - Kachche Dhaage | Sukhwinder Singh | Nusrat Fateh Ali Khan,2010-08-12T11:09:04Z,PT5M5S,6113859,36811,805
Tips Official,"Abhi Saans Lene Ki Fursat Nahin Hai - Lyrical | Jeet |Salman Khan, Karisma| Sonu Nigam, Alka Yagnik",2023-05-27T03:30:29Z,PT8M16S,6100242,27722,533
Tips Official,"Full Video: Gallan Kardi - Jawaani Jaaneman | Saif Ali Khan, Tabu, Alaya F | Jazzy B, Jyotica Tangri",2020-03-13T07:31:15Z,PT3M6S,6049786,63692,759
Tips Official,"Rangeela Full Songs (Audio Jukebox) - Aamir, Urmila, Jackie, AR Rahman",2014-08-01T05:37:44Z,PT44M5S,6038332,27458,1386
Tips Official,Pyar Ho Gaya Mujhe Kya - Tera Mera Saath Rahen | Sonali Bendre & Ajay Devgn | Udit Narayan,2011-07-11T18:30:54Z,PT5M29S,6015593,23703,471
Tips Official,"Teri Panaah Mein Humein Rakhna - Lyrical | Panaah | Sadhana Sargam, Sarika Kapoor | 90's Hits",2023-03-09T12:30:20Z,PT4M37S,5648173,27338,451
Tips Official,Honthon Pe Bas Lyrical- Yeh Dillagi | Kajol & Saif Ali Khan | Kumar Sanu and Lata Mangeshkar,2018-09-27T10:30:00Z,PT5M16S,5582105,36546,812
Tips Official,"Kaun Hai Woh - Ishq Vishk | Shahid Kapoor & Shehnaz | Alisha Chinai, Udit Narayan | Romantic Song",2009-12-08T09:07:13Z,PT4M26S,5549681,39734,829
Tips Official,Teri Tirchi Nazar Mein | Anil Kapoor & Juhi Chawla | Loafer | Udit Narayan | 90's Hindi Song,2011-05-31T11:34:11Z,PT5M24S,5490032,15374,284
Tips Official,"Tu Qatil Tera Dil Qatil - Lyrical | 2001 |Tabu,Rajat |Udit Narayan, Kavita Krishnamurthy |90's Hits",2023-05-11T04:30:16Z,PT4M56S,5496939,23690,424
Tips Official,Hai Hai Jawaani feat. Don Mixicano - Official Video | Jawani On The Rocks | Stereo Nation Taz,2008-04-21T12:03:15Z,PT3M3S,5383917,57596,2593
Tips Official,"Ishq Mein Ek Pal | Barsaat | Bobby Deol, Twinkle Khanna | Sonu Nigam, Kavita Krishnamurthy",2010-10-27T13:39:53Z,PT6M21S,5393605,17145,415
Tips Official,"Mujhe Pyaar Pyaar Hai Feat. Armaan Malik | Shreya Ghoshal | Yami Gautam, Arjun Kapoor |Tips Official",2021-11-25T06:30:24Z,PT5M23S,5373727,50200,1400
Tips Official,Mere Bina Tu - Bollywood Sing Along - Phata Poster Nikhla Hero | Shahid & Ileana | Pritam,2014-02-12T06:28:23Z,PT3M40S,5271333,45534,1393
Tips Official,90s Romance: O Jaana Na Jaana | Jab Pyar Kisise Se Hota Hai | Kumar Sanu | Lata Mangeshkar | Salman,2018-12-10T10:23:46Z,PT2M49S,5217257,33972,874
Tips Official,"Hogi Pyar Ki Jeet Audio Songs Jukebox | Ajay Devgan, Neha, Arshad Warsi | Hit Hindi Songs",2016-11-14T06:30:00Z,PT44M,5180186,16236,607
Tips Official,"Jaati Hoon Main Lyrical- Karan Arjun | Shah Rukh Khan, Kajol, Salman Khan, Mamta | Kumar, Alka",2019-01-13T06:00:02Z,PT6M41S,5150226,25740,504
Tips Official,Chun Liya Maine | Beqabu | Sanjay Kapoor | Mamta Kulkarni | Udit | Alka | 90's Romantic Songs,2010-10-27T10:52:01Z,PT6M8S,5068489,22950,740
Tips Official,"Ek Chumma Tu Mujhko Lyrical - Chhote Sarkar | Govinda, Shilpa | Udit Narayan, Alka Yagnik",2019-10-12T04:30:01Z,PT5M8S,5035390,39621,452
Tips Official,"Halle Halle - Vídeo Song | Yeh Raaste Hain Pyaar Ke | Sunny Deol, Ajay Devgn & Madhuri Dixit",2011-08-24T06:52:57Z,PT4M5S,4931505,12445,463
Tips Official,I Love You Pyar Karu Chu - Lyrical | Maha - Sangram | Madhuri Dixit | Alka Yagnik | 90's Hits,2022-06-22T06:30:00Z,PT5M22S,4882017,23430,217
Tips Official,"Humko Sirf Tumse Pyaar Hai Lyrical - Barsaat | Bobby Deol, Twinkle Khanna | Kumar Sanu, Alka Yagnik",2019-12-29T05:00:05Z,PT6M48S,4868296,38343,703
Tips Official,"Chori Chori Jab Nazrein Mili Lyrical - Kareeb |  Kumar Sanu & Sanjivani | Bobby, Neha & Moushumi",2019-04-18T11:31:43Z,PT6M20S,4743673,35961,1197
Tips Official,"Kitna Pyar Tumhein Karte Hai - Lyrical | Ek Ladka Ek Ladki | Kumar Sanu, Sadhana Sargam | 90's Hits",2023-04-04T12:30:02Z,PT6M5S,4599070,22286,610
Tips Official,Kisi Disco Mein Jaaye : Lyrical | Bade Miyan Chote Miyan | Govinda | Raveena Tandon | Hindi Songs,2018-10-16T05:45:20Z,PT5M52S,4553034,20707,438
Tips Official,Gabroo Jawan - Video Song | Dil Apna Punjabi | Harbhajan Mann & Neeru Bajwa | Sukshindher,2009-11-30T10:18:09Z,PT5M6S,4539501,17317,358
Tips Official,Teri Meri Kahani Official Remix- Happy Hardy And Heer | Himesh Reshammiya & Ranu Mondal | Akbar Sami,2019-12-19T06:59:51Z,PT2M49S,4502384,11112,283
Tips Official,"Saathiya Bin Tere Dil Mane Na - Lyrical | Himmat | Kumar Sanu, Alka Yagnik | Sunny Deol, Tabu | 90's",2022-11-09T04:30:04Z,PT6M43S,4588320,13599,284
Tips Official,"Allah Duhai Hai Mashup | Salman Khan, Saif Ali Khan, John Abraham | Dj Chetas | Atif Aslam | Pritam",2018-07-02T06:31:52Z,PT4M4S,4490535,55092,2212
Tips Official,"Hum Laakh Chupaye - Lyrical | Jaan Tere Naam | Kumar Sanu, Asha Bhosle | Ronit, Farheen | 90's Hits",2022-06-11T04:30:17Z,PT6M56S,4487966,29515,562
Tips Official,"Dil Toh Khoya Hai Yahi Pe Kahi Pe - Lyrical | Andolan | Sanjuy Dutt | Alka Yagnik, Kumar Sanu | 90's",2023-04-29T12:30:00Z,PT5M21S,4496254,15351,183
Tips Official,"Yaad Teri Aati Hai - Lyrical | Afsana Pyar Ka | Aamir Khan, Neelam | Alka Yagnik | 90's Hits",2023-04-01T03:30:00Z,PT6M49S,4445937,24333,585
Tips Official,"Samose Mein Aaloo Lyrical- Mr. & Mrs. Khiladi | Akshay Kumar, Juhi | Abhijeet, Poornima, Sapna",2018-10-10T13:18:36Z,PT5M48S,4386670,23230,1289
Tips Official,"Dard E Dil - Video Song | Good Boy Bad Boy | Emraan Hashmi, Tusshar Kapoor",2010-05-05T08:18:15Z,PT2M46S,4339439,19465,394
Tips Official,Badi Nazuk (Official Video) | Sonu Nigam |  Tips Rewind: A Tribute To Jagjit Singh | Shameer Tandon,2021-09-29T06:30:13Z,PT4M59S,4326336,42895,2596
Tips Official,Latka Official Video | Zaara Yesmin | Siddharth Nigam | Amit Mishra | Shilpa Surroch |New Hindi Song,2023-12-27T05:30:06Z,PT3M41S,4349153,27377,1399
Tips Official,Hanuman Chalisa - Video Song | Vaah Life Ho Toh Aisi | Shahid Kapoor | Shankar Mahadevan,2010-04-02T07:34:40Z,PT3M44S,4159888,65351,1990
Tips Official,"Woh Meri Neend Mera Chain Lyrical - Hum Hain Rahi Pyar Ke | Aamir Khan, Juhi Chawla | Sadhana Sargam",2019-11-13T05:30:00Z,PT4M57S,4108304,32052,793
Tips Official,Jab Dil Mile - Full Song | Farhan Gilani | Zhinus Violeta | Atif Ali | Hindi Song 2021 | Tips Music,2021-05-13T06:30:33Z,PT4M55S,4075489,23583,652
Tips Official,"Ishq Karoge Toh Dard Milega - Lyrical | Ekka Raja Rani | Kumar Sanu, Udit Narayan, Sarika Kapoor",2022-10-26T04:30:17Z,PT7M11S,4072694,20313,377
Tips Official,Main Teri Rani Tu Raja Mera - Full Video Song | Lootere | Sunny Deol & Juhi Chawla,2011-07-02T09:24:25Z,PT5M21S,4021503,8505,721
Tips Official,"Raja Babu Audio Songs Jukebox | Govinda, Karisma Kapoor, Anand Milind",2015-06-15T06:37:11Z,PT35M41S,3902219,12405,393
Tips Official,Supna - Video Song | Jihne Mera Dil Luteya | Gippy Grewal | Diljit Dosanjh | Yo Yo Honey Singh,2011-08-30T16:23:39Z,PT2M38S,3878232,42606,903
Tips Official,"Aashiq Audio Songs Jukebox | Bobby Deol, Karisma Kapoor | Superhit Hindi Songs",2016-12-26T07:47:07Z,PT37M8S,3784000,13669,440
Tips Official,"Nahin Hona Nahin Hona Full Video - Run | Mouni Roy, Abhishek Bachchan & Bhoomika Chawla",2011-10-12T17:35:50Z,PT5M10S,3779844,16186,722
Tips Official,"Duniya Haseenon Ka Mela - Lyrical | Gupt | Bobby Deol | Udit Narayan, Sunita Rao | 90's Hits",2022-07-04T06:30:11Z,PT6M32S,3697472,27539,354
